0, 0.323077, 0.00437714, 0.542, 0, 7.76, 35.56
1, 0.282546, 0.00565161, 1.044, 0, 7.76, 35.56
2, 0.25, 0.616289, 1.06, 6.716, 7.76, 35.56
3, 0.250017, 0.125198, 1.06, 6.704, 7.76, 35.56
4, 0.25, 0.138863, 0.74, 0, 7.76, 35.56
5, -nan, 0.00141517, 0, 0, 7.76, 35.56
6, -nan, 0.00112077, 0, 0, 7.76, 35.56
7, 0.25, 9.40153, 0, 0, 7.76, 35.56
